dataset,model,group_column,group_value,n,errors,error_rate,mean_af_abraom,mean_score
abraom_common_benign,M2_gnomad_only,GeneSymbol,GPR35,2,1,0.5,0.08859949558973312,0.5448117554187775
abraom_common_benign,M2_gnomad_only,GeneSymbol,GPSM2,33,4,0.12121212121212122,0.10366688668727875,0.31562890360752743
abraom_common_benign,M2_gnomad_only,GeneSymbol,GRIN3B,7,2,0.2857142857142857,0.21629858016967773,0.5474554342882973
abraom_common_benign,M2_gnomad_only,GeneSymbol,GRK1,5,1,0.2,0.17164841294288635,0.30500778555870056
abraom_common_benign,M2_gnomad_only,GeneSymbol,GSTM4,1,1,1.0,0.035013001412153244,0.6976089477539062
abraom_common_benign,M2_gnomad_only,GeneSymbol,GTPBP3,19,4,0.21052631578947367,0.1997104287147522,0.33755113890296534
abraom_common_benign,M2_gnomad_only,GeneSymbol,HAAO,5,1,0.2,0.4780530035495758,0.4735929071903229
abraom_common_benign,M2_gnomad_only,GeneSymbol,HAMP,4,0,0.0,0.21818950772285461,0.21543718501925468
abraom_common_benign,M2_gnomad_only,GeneSymbol,HAP1,3,1,0.3333333333333333,0.07971633225679398,0.46141017476717633
abraom_common_benign,M2_gnomad_only,GeneSymbol,HDAC5,3,2,0.6666666666666666,0.25320231914520264,0.6527231136957804
abraom_common_benign,M2_gnomad_only,GeneSymbol,HDC,2,1,0.5,0.04910300299525261,0.5111781805753708
abraom_common_benign,M2_gnomad_only,GeneSymbol,HEATR4,4,0,0.0,0.0309044998139143,0.464725561439991
abraom_common_benign,M2_gnomad_only,GeneSymbol,HEXA,29,1,0.034482758620689655,0.23099932074546814,0.2705065407629671
abraom_common_benign,M2_gnomad_only,GeneSymbol,HIF1A,1,1,1.0,0.02305700071156025,0.7563575506210327
abraom_common_benign,M2_gnomad_only,GeneSymbol,HINT1,12,1,0.08333333333333333,0.09302425384521484,0.3240300491452217
abraom_common_benign,M2_gnomad_only,GeneSymbol,HIP1,1,1,1.0,0.015778999775648117,0.7592254281044006
abraom_common_benign,M2_gnomad_only,GeneSymbol,HNRNPA2B1,16,1,0.0625,0.05126731097698212,0.22153759375214577
abraom_common_benign,M2_gnomad_only,GeneSymbol,HNRNPH1,2,0,0.0,0.12916350364685059,0.47782260179519653
abraom_common_benign,M2_gnomad_only,GeneSymbol,HOXA11,3,0,0.0,0.10574966669082642,0.44017812609672546
abraom_common_benign,M2_gnomad_only,GeneSymbol,HOXB6,6,1,0.16666666666666666,0.34016498923301697,0.3879281630118688
abraom_common_benign,M2_gnomad_only,GeneSymbol,HOXC9,1,1,1.0,0.02049499936401844,0.6851073503494263
abraom_common_benign,M2_gnomad_only,GeneSymbol,HPS5,64,8,0.125,0.1879740059375763,0.3297385056503117
abraom_common_benign,M2_gnomad_only,GeneSymbol,HR,39,8,0.20512820512820512,0.1857953816652298,0.42541062908294874
abraom_common_benign,M2_gnomad_only,GeneSymbol,HSPD1,11,1,0.09090909090909091,0.21399736404418945,0.36969283494082367
abraom_common_benign,M2_gnomad_only,GeneSymbol,IARS2,33,2,0.06060606060606061,0.12511487305164337,0.26654689691283484
abraom_common_benign,M2_gnomad_only,GeneSymbol,ICMT,1,1,1.0,0.014090999960899353,0.6766199469566345
abraom_common_benign,M2_gnomad_only,GeneSymbol,IDH3A,15,0,0.0,0.275695264339447,0.28194834490617116
abraom_common_benign,M2_gnomad_only,GeneSymbol,IDS,8,1,0.125,0.19480787217617035,0.3256470784544945
abraom_common_benign,M2_gnomad_only,GeneSymbol,IDUA,50,10,0.2,0.18753787875175476,0.3972545710206032
abraom_common_benign,M2_gnomad_only,GeneSymbol,IFNGR1,10,1,0.1,0.20183610916137695,0.46978039741516114
abraom_common_benign,M2_gnomad_only,GeneSymbol,IGHMBP2,53,3,0.05660377358490566,0.22791291773319244,0.2953585332856988
abraom_common_benign,M2_gnomad_only,GeneSymbol,IKZF2,4,0,0.0,0.6071772575378418,0.29497236385941505
abraom_common_benign,M2_gnomad_only,GeneSymbol,IL15RA,2,0,0.0,0.2709220051765442,0.4429488331079483
abraom_common_benign,M2_gnomad_only,GeneSymbol,IL17RC,14,2,0.14285714285714285,0.23819686472415924,0.5013697583760534
abraom_common_benign,M2_gnomad_only,GeneSymbol,IL21R,16,0,0.0,0.26870736479759216,0.28658870980143547
abraom_common_benign,M2_gnomad_only,GeneSymbol,IL25,1,1,1.0,0.010835999622941017,0.6252092719078064
abraom_common_benign,M2_gnomad_only,GeneSymbol,IL26,1,1,1.0,0.017078999429941177,0.7905303239822388
abraom_common_benign,M2_gnomad_only,GeneSymbol,IL2RG,3,0,0.0,0.1596423238515854,0.15695251524448395
abraom_common_benign,M2_gnomad_only,GeneSymbol,IL6R,12,1,0.08333333333333333,0.3830149173736572,0.38480352113644284
abraom_common_benign,M2_gnomad_only,GeneSymbol,IMPDH1,10,0,0.0,0.14756619930267334,0.39956542998552325
abraom_common_benign,M2_gnomad_only,GeneSymbol,INPPL1,20,4,0.2,0.0719899982213974,0.40138753280043604
abraom_common_benign,M2_gnomad_only,GeneSymbol,INS,11,1,0.09090909090909091,0.45101305842399597,0.4278100769628178
abraom_common_benign,M2_gnomad_only,GeneSymbol,INSR,102,9,0.08823529411764706,0.22608543932437897,0.2887141952912013
abraom_common_benign,M2_gnomad_only,GeneSymbol,INSRR,3,0,0.0,0.06888700276613235,0.40606409311294556
abraom_common_benign,M2_gnomad_only,GeneSymbol,INTS11,2,0,0.0,0.30465400218963623,0.48647651076316833
abraom_common_benign,M2_gnomad_only,GeneSymbol,INTU,27,4,0.14814814814814814,0.16658754646778107,0.34692271716064876
abraom_common_benign,M2_gnomad_only,GeneSymbol,INVS,24,1,0.041666666666666664,0.22704963386058807,0.2843933030962944
abraom_common_benign,M2_gnomad_only,GeneSymbol,IQSEC3,2,1,0.5,0.14368100464344025,0.5961238145828247
abraom_common_benign,M2_gnomad_only,GeneSymbol,IRF2BP1,2,0,0.0,0.19470550119876862,0.45366203784942627
abraom_common_benign,M2_gnomad_only,GeneSymbol,ISG15,6,1,0.16666666666666666,0.6460291743278503,0.4308637008070946
abraom_common_benign,M2_gnomad_only,GeneSymbol,ISLR,2,0,0.0,0.018573999404907227,0.4607587605714798
abraom_common_benign,M2_gnomad_only,GeneSymbol,ITGA4,11,1,0.09090909090909091,0.3218960762023926,0.4017777998339046
abraom_common_benign,M2_gnomad_only,GeneSymbol,ITGA7,59,7,0.11864406779661017,0.18021908402442932,0.3174432281215312
abraom_common_benign,M2_gnomad_only,GeneSymbol,ITGAE,1,1,1.0,0.6648160219192505,0.7025300860404968
abraom_common_benign,M2_gnomad_only,GeneSymbol,ITIH4,1,1,1.0,0.01537100039422512,0.8210441470146179
abraom_common_benign,M2_gnomad_only,GeneSymbol,ITIH5,2,0,0.0,0.012595999985933304,0.5815407335758209
abraom_common_benign,M2_gnomad_only,GeneSymbol,IYD,19,2,0.10526315789473684,0.1689630001783371,0.3354662946964565
abraom_common_benign,M2_gnomad_only,GeneSymbol,JAK1,22,0,0.0,0.20169252157211304,0.33322652361609717
abraom_common_benign,M2_gnomad_only,GeneSymbol,JAKMIP1,2,0,0.0,0.15584950149059296,0.41268521547317505
abraom_common_benign,M2_gnomad_only,GeneSymbol,JMJD1C,11,8,0.7272727272727273,0.25619110465049744,0.6187452944842252
abraom_common_benign,M2_gnomad_only,GeneSymbol,JUP,39,3,0.07692307692307693,0.2658926546573639,0.28849436323612165
abraom_common_benign,M2_gnomad_only,GeneSymbol,KANK4,41,4,0.0975609756097561,0.328592985868454,0.36938058203313406
abraom_common_benign,M2_gnomad_only,GeneSymbol,KCNA5,10,1,0.1,0.269257128238678,0.44303414821624754
abraom_common_benign,M2_gnomad_only,GeneSymbol,KCNB1,5,0,0.0,0.017677199095487595,0.44932840168476107
abraom_common_benign,M2_gnomad_only,GeneSymbol,KCNG4,1,1,1.0,0.019214000552892685,0.7853085398674011
abraom_common_benign,M2_gnomad_only,GeneSymbol,KCNJ1,9,0,0.0,0.14024077355861664,0.42982277439700234
abraom_common_benign,M2_gnomad_only,GeneSymbol,KCNJ8,4,3,0.75,0.0182537492364645,0.5971593633294106
abraom_common_benign,M2_gnomad_only,GeneSymbol,KCNK3,4,0,0.0,0.3873920142650604,0.41652737185359
abraom_common_benign,M2_gnomad_only,GeneSymbol,KCNMA1,57,1,0.017543859649122806,0.26011714339256287,0.25152312480566796
abraom_common_benign,M2_gnomad_only,GeneSymbol,KDM4C,1,1,1.0,0.010247999802231789,0.740174412727356
abraom_common_benign,M2_gnomad_only,GeneSymbol,KHDC3L,1,1,1.0,0.480785995721817,0.6791787147521973
abraom_common_benign,M2_gnomad_only,GeneSymbol,KIF22,8,2,0.25,0.37686800956726074,0.5105217695236206
abraom_common_benign,M2_gnomad_only,GeneSymbol,KIFBP,18,0,0.0,0.13172827661037445,0.26375381896893185
abraom_common_benign,M2_gnomad_only,GeneSymbol,KIRREL3,4,3,0.75,0.24839875102043152,0.5955207645893097
abraom_common_benign,M2_gnomad_only,GeneSymbol,KLHL40,15,1,0.06666666666666667,0.21796201169490814,0.30539880990982055
abraom_common_benign,M2_gnomad_only,GeneSymbol,KLK2,1,1,1.0,0.30017098784446716,0.8489722013473511
abraom_common_benign,M2_gnomad_only,GeneSymbol,KMT2A,27,3,0.1111111111111111,0.1381710320711136,0.29175930553012425
abraom_common_benign,M2_gnomad_only,GeneSymbol,KPNA7,5,0,0.0,0.17011100053787231,0.4895336151123047
abraom_common_benign,M2_gnomad_only,GeneSymbol,KRT13,20,3,0.15,0.32875651121139526,0.420033597946167
abraom_common_benign,M2_gnomad_only,GeneSymbol,KRT6B,14,4,0.2857142857142857,0.2091008722782135,0.5333654625075204
abraom_common_benign,M2_gnomad_only,GeneSymbol,L3MBTL3,2,1,0.5,0.2869339883327484,0.6727837324142456
abraom_common_benign,M2_gnomad_only,GeneSymbol,LAMA3,93,15,0.16129032258064516,0.30235427618026733,0.32671120698733996
abraom_common_benign,M2_gnomad_only,GeneSymbol,LAMB2,10,4,0.4,0.10973529517650604,0.5261705249547959
abraom_common_benign,M2_gnomad_only,GeneSymbol,LAMTOR2,3,0,0.0,0.27013933658599854,0.35325926542282104
abraom_common_benign,M2_gnomad_only,GeneSymbol,LCAT,7,1,0.14285714285714285,0.08143242448568344,0.401166490146092
abraom_common_benign,M2_gnomad_only,GeneSymbol,LDHB,3,0,0.0,0.3343293368816376,0.4221533536911011
abraom_common_benign,M2_gnomad_only,GeneSymbol,LFNG,21,1,0.047619047619047616,0.0968240424990654,0.3648171183608827
abraom_common_benign,M2_gnomad_only,GeneSymbol,LGALS2,1,1,1.0,0.019214000552892685,0.5945512652397156
abraom_common_benign,M2_gnomad_only,GeneSymbol,LGI3,1,1,1.0,0.010247999802231789,0.6513549089431763
abraom_common_benign,M2_gnomad_only,GeneSymbol,LINS1,30,2,0.06666666666666667,0.35658982396125793,0.3888820047179858
abraom_common_benign,M2_gnomad_only,GeneSymbol,LPIN2,56,2,0.03571428571428571,0.14725707471370697,0.28131587829973015
abraom_common_benign,M2_gnomad_only,GeneSymbol,LPP,28,1,0.03571428571428571,0.37360644340515137,0.2416740022599697
abraom_common_benign,M2_gnomad_only,GeneSymbol,LRAT,7,0,0.0,0.09912143647670746,0.30387269599097116
abraom_common_benign,M2_gnomad_only,GeneSymbol,LRP2,223,21,0.09417040358744394,0.21080465614795685,0.29302723732497127
abraom_common_benign,M2_gnomad_only,GeneSymbol,LRRCC1,5,2,0.4,0.07156260311603546,0.5700740098953248
abraom_common_benign,M2_gnomad_only,GeneSymbol,LRSAM1,47,4,0.0851063829787234,0.23323452472686768,0.2932931149893619
abraom_common_benign,M2_gnomad_only,GeneSymbol,LRTOMT,8,0,0.0,0.338492751121521,0.31588618643581867
abraom_common_benign,M2_gnomad_only,GeneSymbol,LTBP3,14,2,0.14285714285714285,0.1909637749195099,0.362442641385964
abraom_common_benign,M2_gnomad_only,GeneSymbol,LTBR,5,1,0.2,0.15917998552322388,0.4589755773544312
abraom_common_benign,M2_gnomad_only,GeneSymbol,LYSMD3,1,1,1.0,0.02006799913942814,0.6242935061454773
abraom_common_benign,M2_gnomad_only,GeneSymbol,LZTR1,56,3,0.05357142857142857,0.2327130138874054,0.28230295622987406
abraom_common_benign,M2_gnomad_only,GeneSymbol,MACF1,88,13,0.14772727272727273,0.2080373913049698,0.3233663346618414
abraom_common_benign,M2_gnomad_only,GeneSymbol,MAG,11,2,0.18181818181818182,0.2573557198047638,0.3894956369291652
abraom_common_benign,M2_gnomad_only,GeneSymbol,MAGEC1,2,1,0.5,0.1370535045862198,0.5782981216907501
abraom_common_benign,M2_gnomad_only,GeneSymbol,MAGI3,2,0,0.0,0.014517500065267086,0.5786848068237305
abraom_common_benign,M2_gnomad_only,GeneSymbol,MALRD1,7,1,0.14285714285714285,0.11418813467025757,0.5625663655144828
abraom_common_benign,M2_gnomad_only,GeneSymbol,MAP1B,6,3,0.5,0.1558496654033661,0.577161505818367
abraom_common_benign,M2_gnomad_only,GeneSymbol,MAP3K1,44,7,0.1590909090909091,0.31013232469558716,0.3920341530306773
abraom_common_benign,M2_gnomad_only,GeneSymbol,MAP3K14,7,1,0.14285714285714285,0.21306586265563965,0.4497120316539492
abraom_common_benign,M2_gnomad_only,GeneSymbol,MAP3K3,14,0,0.0,0.21693894267082214,0.22141666284629277
abraom_common_benign,M2_gnomad_only,GeneSymbol,MAPT,71,6,0.08450704225352113,0.20096755027770996,0.35501218366790827
abraom_common_benign,M2_gnomad_only,GeneSymbol,MAT1A,35,1,0.02857142857142857,0.27801579236984253,0.32262342614786965
abraom_common_benign,M2_gnomad_only,GeneSymbol,MATN3,18,5,0.2777777777777778,0.18991774320602417,0.4611423470907741
abraom_common_benign,M2_gnomad_only,GeneSymbol,MATR3,21,0,0.0,0.204302579164505,0.33425619630586534
abraom_common_benign,M2_gnomad_only,GeneSymbol,MAX,22,1,0.045454545454545456,0.23750971257686615,0.3095819956877015
abraom_common_benign,M2_gnomad_only,GeneSymbol,MC4R,2,0,0.0,0.030545998364686966,0.39264625310897827
abraom_common_benign,M2_gnomad_only,GeneSymbol,MCAM,2,1,0.5,0.018573500216007233,0.5755556523799896
abraom_common_benign,M2_gnomad_only,GeneSymbol,MCF2,2,1,0.5,0.035751499235630035,0.6144658476114273
abraom_common_benign,M2_gnomad_only,GeneSymbol,MDH2,15,3,0.2,0.1735270619392395,0.3918314079443614
abraom_common_benign,M2_gnomad_only,GeneSymbol,MECR,20,0,0.0,0.31219038367271423,0.2791234590113163
abraom_common_benign,M2_gnomad_only,GeneSymbol,MED17,37,3,0.08108108108108109,0.2784760296344757,0.3111039436346776
abraom_common_benign,M2_gnomad_only,GeneSymbol,MEGF6,7,2,0.2857142857142857,0.013114571571350098,0.5972422276224408
abraom_common_benign,M2_gnomad_only,GeneSymbol,MEN1,25,0,0.0,0.23578916490077972,0.32138716995716093
abraom_common_benign,M2_gnomad_only,GeneSymbol,MICAL1,12,4,0.3333333333333333,0.2100057601928711,0.5491993973652521
abraom_common_benign,M2_gnomad_only,GeneSymbol,MIDEAS,1,1,1.0,0.07399500161409378,0.6118459105491638
abraom_common_benign,M2_gnomad_only,GeneSymbol,MIEF1,2,1,0.5,0.019641000777482986,0.5648163259029388
abraom_common_benign,M2_gnomad_only,GeneSymbol,MKI67,6,1,0.16666666666666666,0.10340166836977005,0.5305953870217005
abraom_common_benign,M2_gnomad_only,GeneSymbol,MKKS,13,0,0.0,0.15024501085281372,0.3316300752071234
abraom_common_benign,M2_gnomad_only,GeneSymbol,MMADHC,18,4,0.2222222222222222,0.3919522166252136,0.34868478775024414
abraom_common_benign,M2_gnomad_only,GeneSymbol,MMUT,26,2,0.07692307692307693,0.25497910380363464,0.29313326741640383
abraom_common_benign,M2_gnomad_only,GeneSymbol,MPC1,14,2,0.14285714285714285,0.21599364280700684,0.3857052932892527
abraom_common_benign,M2_gnomad_only,GeneSymbol,MPV17L2,1,1,1.0,0.2843720018863678,0.6757646203041077
abraom_common_benign,M2_gnomad_only,GeneSymbol,MRPS23,2,1,0.5,0.021563000977039337,0.5018656849861145
abraom_common_benign,M2_gnomad_only,GeneSymbol,MRPS34,4,2,0.5,0.07546975463628769,0.539183035492897
abraom_common_benign,M2_gnomad_only,GeneSymbol,MTERF1,2,0,0.0,0.016224998980760574,0.5235589444637299
abraom_common_benign,M2_gnomad_only,GeneSymbol,MTFMT,20,2,0.1,0.2614439129829407,0.28289316445589063
abraom_common_benign,M2_gnomad_only,GeneSymbol,MTPAP,33,0,0.0,0.3174847364425659,0.25115393102169037
abraom_common_benign,M2_gnomad_only,GeneSymbol,MTUS1,3,2,0.6666666666666666,0.01238266658037901,0.6577601631482443
abraom_common_benign,M2_gnomad_only,GeneSymbol,MUC1,3,0,0.0,0.20989000797271729,0.45903035004933673
abraom_common_benign,M2_gnomad_only,GeneSymbol,MUC12,6,3,0.5,0.4490164816379547,0.5820659200350443
abraom_common_benign,M2_gnomad_only,GeneSymbol,MUC5B,181,45,0.24861878453038674,0.16038502752780914,0.4625976941862159
abraom_common_benign,M2_gnomad_only,GeneSymbol,MYBPC1,91,6,0.06593406593406594,0.2452898919582367,0.27020085136314015
abraom_common_benign,M2_gnomad_only,GeneSymbol,MYCBP2,5,3,0.6,0.014261201024055481,0.654680335521698
abraom_common_benign,M2_gnomad_only,GeneSymbol,MYH7,61,3,0.04918032786885246,0.17184023559093475,0.2876495157108932
abraom_common_benign,M2_gnomad_only,GeneSymbol,MYO18A,6,1,0.16666666666666666,0.013450167141854763,0.5167601456244787
abraom_common_benign,M2_gnomad_only,GeneSymbol,MYOM1,120,12,0.1,0.2495100051164627,0.2976619826008876
abraom_common_benign,M2_gnomad_only,GeneSymbol,NAGLU,20,0,0.0,0.2468213587999344,0.2479440189898014
abraom_common_benign,M2_gnomad_only,GeneSymbol,NARS1,2,0,0.0,0.10759999603033066,0.509560614824295
abraom_common_benign,M2_gnomad_only,GeneSymbol,NAXD,6,0,0.0,0.045830000191926956,0.42116490999857586
abraom_common_benign,M2_gnomad_only,GeneSymbol,NBEAL2,32,3,0.09375,0.3390905559062958,0.3848958113230765
abraom_common_benign,M2_gnomad_only,GeneSymbol,NCAPH,3,1,0.3333333333333333,0.19612868130207062,0.587014635403951
abraom_common_benign,M2_gnomad_only,GeneSymbol,NCKAP1L,12,2,0.16666666666666666,0.34162402153015137,0.3493488108118375
abraom_common_benign,M2_gnomad_only,GeneSymbol,NDUFA12,11,2,0.18181818181818182,0.30297544598579407,0.28523713079365814
abraom_common_benign,M2_gnomad_only,GeneSymbol,NDUFA6,2,0,0.0,0.3883435130119324,0.3194432705640793
abraom_common_benign,M2_gnomad_only,GeneSymbol,NDUFAF2,10,0,0.0,0.23847147822380066,0.2313382461667061
abraom_common_benign,M2_gnomad_only,GeneSymbol,NEFL,14,0,0.0,0.2800496518611908,0.3424755898969514
abraom_common_benign,M2_gnomad_only,GeneSymbol,NFASC,7,1,0.14285714285714285,0.29065531492233276,0.4692485289914267
abraom_common_benign,M2_gnomad_only,GeneSymbol,NIPA1,32,0,0.0,0.24917539954185486,0.2886804537847638
abraom_common_benign,M2_gnomad_only,GeneSymbol,NKX2-2,4,3,0.75,0.04259749874472618,0.6215299814939499
abraom_common_benign,M2_gnomad_only,GeneSymbol,NLRP3,36,1,0.027777777777777776,0.23460891842842102,0.3006078927881188
abraom_common_benign,M2_gnomad_only,GeneSymbol,NOD1,5,3,0.6,0.11554219573736191,0.5950879752635956
abraom_common_benign,M2_gnomad_only,GeneSymbol,NOP14,1,1,1.0,0.012382999993860722,0.804405927658081
abraom_common_benign,M2_gnomad_only,GeneSymbol,NOS1AP,25,0,0.0,0.28503838181495667,0.26309414088726046
abraom_common_benign,M2_gnomad_only,GeneSymbol,NPHP4,64,5,0.078125,0.2339024543762207,0.29709335323423147
abraom_common_benign,M2_gnomad_only,GeneSymbol,NPNT,1,1,1.0,0.013237000443041325,0.6451199054718018
abraom_common_benign,M2_gnomad_only,GeneSymbol,NPR2,13,2,0.15384615384615385,0.24152609705924988,0.3184150273983295
abraom_common_benign,M2_gnomad_only,GeneSymbol,NRTN,3,0,0.0,0.03686299920082092,0.4996199707190196
abraom_common_benign,M2_gnomad_only,GeneSymbol,NSMF,17,0,0.0,0.15235859155654907,0.24475842626655803
abraom_common_benign,M2_gnomad_only,GeneSymbol,NTF3,1,1,1.0,0.08667799830436707,0.6057990789413452
abraom_common_benign,M2_gnomad_only,GeneSymbol,NTN5,10,0,0.0,0.2551237940788269,0.2593673065304756
abraom_common_benign,M2_gnomad_only,GeneSymbol,NUP214,2,2,1.0,0.35783651471138,0.7161757051944733
abraom_common_benign,M2_gnomad_only,GeneSymbol,OCRL,20,0,0.0,0.10582105070352554,0.26529954969882963
abraom_common_benign,M2_gnomad_only,GeneSymbol,ODAPH,7,0,0.0,0.19629129767417908,0.3072448585714613
abraom_common_benign,M2_gnomad_only,GeneSymbol,ODC1,2,0,0.0,0.19748049974441528,0.37294377386569977
abraom_common_benign,M2_gnomad_only,GeneSymbol,OFD1,30,0,0.0,0.09692411869764328,0.24653792927662532
abraom_common_benign,M2_gnomad_only,GeneSymbol,OPTC,26,2,0.07692307692307693,0.10004596412181854,0.23859194322274282
abraom_common_benign,M2_gnomad_only,GeneSymbol,OR4N4,2,1,0.5,0.12110349535942078,0.6427492797374725
abraom_common_benign,M2_gnomad_only,GeneSymbol,OR51B5,1,1,1.0,0.040564000606536865,0.7325918078422546
abraom_common_benign,M2_gnomad_only,GeneSymbol,ORC6,5,2,0.4,0.48539701104164124,0.4451286047697067
abraom_common_benign,M2_gnomad_only,GeneSymbol,OS9,4,1,0.25,0.12105075269937515,0.5199954509735107
abraom_common_benign,M2_gnomad_only,GeneSymbol,OXA1L,2,0,0.0,0.26323649287223816,0.5398351848125458
abraom_common_benign,M2_gnomad_only,GeneSymbol,PACS2,33,2,0.06060606060606061,0.042633723467588425,0.2874617183750326
abraom_common_benign,M2_gnomad_only,GeneSymbol,PAH,52,3,0.057692307692307696,0.24586154520511627,0.310320051960074
abraom_common_benign,M2_gnomad_only,GeneSymbol,PAPPA,1,1,1.0,0.6229720115661621,0.7853085398674011
abraom_common_benign,M2_gnomad_only,GeneSymbol,PARM1,1,1,1.0,0.013237000443041325,0.696784257888794
abraom_common_benign,M2_gnomad_only,GeneSymbol,PARS2,13,1,0.07692307692307693,0.12848985195159912,0.34870659044155705
abraom_common_benign,M2_gnomad_only,GeneSymbol,PASK,4,1,0.25,0.014624249190092087,0.5662546753883362
abraom_common_benign,M2_gnomad_only,GeneSymbol,PATL1,1,1,1.0,0.015798000618815422,0.709019124507904
abraom_common_benign,M2_gnomad_only,GeneSymbol,PAX6,29,0,0.0,0.2232300341129303,0.27866909113423577
abraom_common_benign,M2_gnomad_only,GeneSymbol,PBX1,3,1,0.3333333333333333,0.4173073470592499,0.5322823623816172
abraom_common_benign,M2_gnomad_only,GeneSymbol,PCDH15,142,11,0.07746478873239436,0.2645507752895355,0.27466842206850856
abraom_common_benign,M2_gnomad_only,GeneSymbol,PCDHB@,21,7,0.3333333333333333,0.23043450713157654,0.5554331654594058
